iter	F1	Logloss
883	0.7866187866	0.4378304301
884	0.7866994143	0.4377353482
885	0.7867799811	0.4376342818
886	0.7867799811	0.4375082893
887	0.7865508122	0.4373917801
888	0.7866994143	0.4372940426
889	0.7866994143	0.4372146578
890	0.7866314199	0.4371127618
891	0.7867799811	0.4370580435
892	0.7866994143	0.4369675994
893	0.7866314199	0.4367875751
894	0.7867799811	0.4367022947
895	0.7859436992	0.436574152
896	0.7869162413	0.4364509586
897	0.787065053	0.4363711789
898	0.7872943846	0.4362902133
899	0.787065053	0.436205747
900	0.7869162413	0.4360982499
901	0.7877527878	0.4359638188
902	0.7877527878	0.4358420727
903	0.7882108445	0.4357201559
904	0.7885887021	0.4355376837
905	0.7885887021	0.4354403365
906	0.7884397431	0.4352749968
907	0.7879818594	0.4351708545
908	0.7882908404	0.435085518
909	0.7879131256	0.4349810509
910	0.7879131256	0.4348929467
911	0.7883707759	0.4347907232
912	0.788897281	0.4346943804
913	0.7890462701	0.4346152721
914	0.7890462701	0.4345347595
915	0.7891953155	0.4344275938
916	0.7898016997	0.434266357
917	0.7899508878	0.4341852319
918	0.7895731016	0.4340572353
919	0.7898016997	0.4339787775
920	0.791092659	0.433860198
921	0.791092659	0.433791165
922	0.7912419781	0.4336805324
923	0.7914700887	0.433584404
924	0.7906362092	0.4333903008
925	0.7906362092	0.43330136
926	0.7907854985	0.4332276021
927	0.7916981132	0.4331068149
928	0.7918475184	0.4330213521
929	0.791619479	0.4329437135
930	0.7918475184	0.4328660881
931	0.7922249481	0.4327193417
932	0.7923744809	0.4325935569
933	0.7926023778	0.4324770225
934	0.7930579136	0.4323346421
935	0.7929083365	0.4322161538
936	0.7929083365	0.4320902401
937	0.7928301887	0.4319910248
938	0.7930579136	0.4318596278
939	0.7932855526	0.4317668293
940	0.7932855526	0.4316772658
941	0.7932855526	0.4315634554
942	0.7930579136	0.4314901518
943	0.7930579136	0.4313744185
944	0.7930579136	0.4312167613
945	0.7932855526	0.4310844471
946	0.7929083365	0.4309862966
947	0.7931359608	0.4308987557
948	0.7930579136	0.4308271494
949	0.7932855526	0.4307100559
950	0.7930579136	0.4306282459
951	0.7932855526	0.4304927524
952	0.7930579136	0.4303817179
953	0.7928301887	0.430294423
954	0.7930579136	0.4302179811
955	0.7932075472	0.4301306367
956	0.7933572372	0.4300233293
957	0.7938124882	0.4298960467
958	0.7938124882	0.4298427628
959	0.7938124882	0.4296916929
960	0.7943396226	0.4295849682
961	0.7943396226	0.4294890729
962	0.7946394866	0.4292901961
963	0.794939577	0.4291339309
964	0.7947895035	0.4290370624
965	0.7947119924	0.4289489751
966	0.7947119924	0.4288651961
967	0.794939577	0.4287279565
968	0.7950897073	0.4286313424
969	0.7952398942	0.4285191767
970	0.7953901379	0.4283875044
971	0.7953172205	0.4282993549
972	0.7953172205	0.4282209199
973	0.7954674221	0.4281223088
974	0.7954674221	0.4280375492
975	0.795694864	0.4279680191
976	0.7958451369	0.427904516
977	0.7958451369	0.4277919053
978	0.7957679955	0.4276940747
979	0.7959954666	0.4275978792
980	0.796145853	0.4274704093
981	0.7966005666	0.4273620334
982	0.7963732527	0.4272338616
983	0.796145853	0.427158409
984	0.7959954666	0.4271019428
985	0.796145853	0.4270342788
986	0.7966005666	0.4269310141
987	0.7966773645	0.4267289494
988	0.7969044923	0.4266263284
989	0.7970549368	0.4265539568
990	0.7968277946	0.4264668309
991	0.7968277946	0.42637232
992	0.7972819932	0.4262030511
993	0.7972054381	0.4261306084
994	0.7976594941	0.4259569327
995	0.7976594941	0.4258850831
996	0.797508964	0.4257480684
997	0.7976594941	0.4256567429
998	0.7977358491	0.4255690233
999	0.7978100812	0.4254977583
